Trade Date,Type,Ticker,Security Type,Price USD,Quantity,Amount USD
10/17/2022,Reinvest,AVB,Stock,0,0.17431,-30.19
10/07/2022,Dividend,SCHZ,Stock,0,0,0.72
10/07/2022,Reinvest,SCHZ,Stock,0,0.01597,-0.72
10/06/2022,Dividend,VDC,Stock,0,0,68.75
10/06/2022,Reinvest,VDC,Stock,0,0.3864,-68.75
10/06/2022,Dividend,VOX,Stock,0,0,27.36
10/06/2022,Reinvest,VOX,Stock,0,0.31524,-27.36
10/03/2022,Dividend,VGT,Stock,0,0,106.16
10/03/2022,Reinvest,VGT,Stock,0,0.34109,-106.16
10/03/2022,Reinvest,QACDS,Money Market,0,0.06,-0.06
10/03/2022,Interest,,Municipal Bond,0,0,0.06
09/29/2022,Dividend,GS,Stock,0,0,52.43
09/29/2022,Reinvest,GS,Stock,0,0.17758,-52.43
09/29/2022,Dividend,NVDA,Stock,0,0,6.89
09/29/2022,Reinvest,NVDA,Stock,0,0.05622,-6.89
09/27/2022,Dividend,SCHX,Stock,0,0,78.32
09/27/2022,Reinvest,SCHX,Stock,0,1.81885,-78.32
09/26/2022,Dividend,SCHA,Stock,0,0,28.73
09/26/2022,Reinvest,SCHA,Stock,0,0.74922,-28.73
09/21/2022,DBS,QACDS,Money Market,0,53.14,-53.14
09/21/2022,Dividend,FCOM,Stock,0,0,39.6
09/21/2022,Dividend,FTEC,Stock,0,0,61.66
09/21/2022,Reinvest,FTEC,Stock,0,0.62446,-61.66
09/21/2022,Dividend,FHLC,Stock,0,0,13.54
09/08/2022,Dividend,MSFT,Stock,0,0,37.97
09/08/2022,Reinvest,MSFT,Stock,0,0.1471,-37.97
09/08/2022,Dividend,SCHZ,Stock,0,0,0.64
09/08/2022,Reinvest,SCHZ,Stock,0,0.01357,-0.64
09/01/2022,Reinvest,QACDS,Money Market,0,0.07,-0.07
09/01/2022,Interest,,Municipal Bond,0,0,0.07
08/25/2022,SPLT,TSLA,Stock,0,400,0
08/12/2022,Dividend,ASML,Stock,0,0,16.88
08/12/2022,Reinvest,ASML,Stock,0,0.02518,-14.35
08/12/2022,WHT,ASML,Stock,0,0,-2.53
08/11/2022,Dividend,AAPL,Stock,0,0,23.21
08/11/2022,Reinvest,AAPL,Stock,0,0.13657,-23.21
08/09/2022,Dividend,MA,Stock,0,0,17.3
08/09/2022,Reinvest,MA,Stock,0,0.04932,-17.3
08/05/2022,Dividend,SCHZ,Stock,0,0,0.58
08/05/2022,Reinvest,SCHZ,Stock,0,0.01199,-0.58
08/01/2022,Reinvest,QACDS,Money Market,0,0.06,-0.06
08/01/2022,Interest,,Municipal Bond,0,0,0.06
07/25/2022,Dividend,MKC,Stock,0,0,15.3
07/25/2022,Reinvest,MKC,Stock,0,0.18214,-15.3
07/18/2022,DBS,QACDS,Money Market,0,104.47,-104.47
07/15/2022,ADR,NTDOY,Stock,0,0,-5
07/15/2022,Dividend,NTDOY,Stock,0,0,129.27
07/15/2022,WHT,NTDOY,Stock,0,0,-19.8
07/15/2022,Dividend,AVB,Stock,0,0,29.94
07/15/2022,Reinvest,AVB,Stock,0,0.1558,-29.94
07/12/2022,Dividend,MTN,Stock,0,0,29.02
07/12/2022,Reinvest,MTN,Stock,0,0.13817,-29.02
07/08/2022,DBS,QACDS,Money Market,0,10.67,-10.67
07/08/2022,Dividend,POTX,Stock,0,0,10.67
07/08/2022,Dividend,SCHZ,Stock,0,0,0.68
07/08/2022,Reinvest,SCHZ,Stock,0,0.01425,-0.68
07/01/2022,Reinvest,QACDS,Money Market,0,0.05,-0.05
07/01/2022,Interest,,Municipal Bond,0,0,0.05
07/01/2022,Dividend,NVDA,Stock,0,0,6.89
07/01/2022,Reinvest,NVDA,Stock,0,0.04629,-6.89
07/01/2022,Dividend,VDC,Stock,0,0,71.91
07/01/2022,Reinvest,VDC,Stock,0,0.38752,-71.91
07/01/2022,Dividend,VOX,Stock,0,0,26.44
07/01/2022,Reinvest,VOX,Stock,0,0.27828,-26.44
06/29/2022,Dividend,GS,Stock,0,0,41.67
06/29/2022,Reinvest,GS,Stock,0,0.13797,-41.67
06/28/2022,Dividend,VGT,Stock,0,0,82.62
06/28/2022,Reinvest,VGT,Stock,0,0.24031,-82.62
06/28/2022,Dividend,SCHX,Stock,0,0,77.1
06/28/2022,Reinvest,SCHX,Stock,0,1.67437,-77.1
06/28/2022,Dividend,SCHF,Stock,0,0,46.74
06/28/2022,Reinvest,SCHF,Stock,0,1.46313,-46.74
06/27/2022,Dividend,SCHA,Stock,0,0,32.32
06/27/2022,Reinvest,SCHA,Stock,0,0.80328,-32.32
06/23/2022,Dividend,FHLC,Stock,0,0,12.14
06/23/2022,Dividend,FTEC,Stock,0,0,60.4
06/23/2022,Reinvest,FTEC,Stock,0,0.62069,-60.4
06/23/2022,Dividend,FCOM,Stock,0,0,39.15
06/23/2022,DBS,QACDS,Money Market,0,51.29,-51.29
06/15/2022,WDL,QACDS,Money Market,0,-5825,5825
06/14/2022,WDL,QACDS,Money Market,0,-1500,1500
06/14/2022,Dividend,JD,Stock,0,0,201.6
06/14/2022,Reinvest,JD,Stock,0,3.16254,-198.4
06/14/2022,DBT,JD,Stock,0,0,-3.2
06/13/2022,DEPOSIT,,,0,0,5000
06/13/2022,DEPOSIT,,,0,0,5000
06/13/2022,DBS,QACDS,Money Market,0,10006.06,-10006.06
06/13/2022,CIL,POTX,Stock,0,0,6.06
06/10/2022,Buy,DIS,Stock,15,100,-1500
06/09/2022,Dividend,MSFT,Stock,0,0,37.88
06/09/2022,Reinvest,MSFT,Stock,0,0.14008,-37.88
06/07/2022,Dividend,SCHZ,Stock,0,0,0.6
06/07/2022,Reinvest,SCHZ,Stock,0,0.01242,-0.6
06/01/2022,Interest,,Municipal Bond,0,0,0.05
06/01/2022,Reinvest,QACDS,Money Market,0,0.05,-0.05
05/25/2022,WDL,QACDS,Money Market,0,-0.17,0.17
05/24/2022,LIQ,ZNGA,Stock,300,0,-1200
05/24/2022,CIL,TTWO,Stock,0,0,22.08
05/24/2022,DBS,QACDS,Money Market,0,1072.25,-1072.25
05/23/2022,WDL,QACDS,Money Market,0,-3000,3000
05/20/2022,WDL,QACDS,Money Market,0,-9929,9929
05/19/2022,WDL,QACDS,Money Market,0,-850,850
05/18/2022,Buy,ADYEY,Stock,50,14.78,-739
05/18/2022,Buy,PAYC,Stock,5,270,-1350
05/18/2022,Buy,FTEC,Stock,40,101,-4040
05/18/2022,Buy,FCOM,Stock,100,38,-3800
05/18/2022,WDL,QACDS,Money Market,0,-5070,5070
05/17/2022,Buy,TEAM,Stock,5,170,-850
05/16/2022,DEPOSIT,,,0,0,10000
05/16/2022,DEPOSIT,,,0,0,10000
05/16/2022,Buy,ROKU,Stock,20,95,-1900
05/16/2022,Buy,CRWD,Stock,6,145,-870
05/16/2022,Buy,ABNB,Stock,20,115,-2300
05/16/2022,DBS,QACDS,Money Market,0,20000,-20000
05/12/2022,Dividend,AAPL,Stock,0,0,23.17
05/12/2022,Reinvest,AAPL,Stock,0,0.16311,-23.17
05/12/2022,WHT,ASML,Stock,0,0,-7.02
05/12/2022,Dividend,ASML,Stock,0,0,46.83
05/12/2022,Reinvest,ASML,Stock,0,0.07752,-39.81
05/09/2022,Dividend,MA,Stock,0,0,14.83
05/09/2022,Reinvest,MA,Stock,0,0.0443,-14.83
05/06/2022,Dividend,ATVI,Stock,0,0,23.62
05/06/2022,Reinvest,ATVI,Stock,0,0.30276,-23.62
05/06/2022,Dividend,SCHZ,Stock,0,0,0.62
05/06/2022,Reinvest,SCHZ,Stock,0,0.01291,-0.62
05/06/2022,DBT,BABA,Stock,0,0,-0.08
05/06/2022,DBT,LKNCY,Stock,0,0,-0.4
05/06/2022,WDL,QACDS,Money Market,0,-0.48,0.48
05/02/2022,Interest,,Municipal Bond,0,0,0.06
05/02/2022,Reinvest,QACDS,Money Market,0,0.06,-0.06
04/25/2022,Dividend,MKC,Stock,0,0,15.25
04/25/2022,Reinvest,MKC,Stock,0,0.14918,-15.25
04/25/2022,WDL,QACDS,Money Market,0,-11195.07,11195.07
04/22/2022,WDL,QACDS,Money Market,0,-4545.9,4545.9
04/21/2022,DEPOSIT,,,0,0,4000
04/21/2022,DEPOSIT,,,0,0,4000
04/21/2022,Buy,TEAM,Stock,10,257.445,-2574.45
04/21/2022,Buy,ANET,Stock,20,122.5745,-2451.49
04/21/2022,Buy,ADYEY,Stock,100,18.695,-1869.5
04/21/2022,Buy,TXG,Stock,25,56.1863,-1404.66
04/21/2022,Buy,CFLT,Stock,80,36.1871,-2894.97
04/21/2022,DBS,QACDS,Money Market,0,8000,-8000
04/20/2022,DEPOSIT,,,0,0,5000
04/20/2022,Buy,TEAM,Stock,15,267.06,-4005.9
04/20/2022,Buy,TEAM,Stock,2,270,-540
04/20/2022,DBS,QACDS,Money Market,0,5000,-5000
04/18/2022,Dividend,AVB,Stock,0,0,29.75
04/18/2022,Reinvest,AVB,Stock,0,0.12135,-29.75
04/14/2022,Dividend,MTN,Stock,0,0,28.81
04/14/2022,Reinvest,MTN,Stock,0,0.11098,-28.81
04/11/2022,CAP,FBSOX,Mutual Fund,0,0,348.6
04/11/2022,Reinvest,FBSOX,Mutual Fund,0,5.647,-348.6
04/11/2022,WDL,QACDS,Money Market,0,-2970,2970
04/08/2022,WDL,QACDS,Money Market,0,-1992,1992
04/07/2022,Dividend,SCHZ,Stock,0,0,0.59
04/07/2022,Reinvest,SCHZ,Stock,0,0.01187,-0.59
04/07/2022,Buy,PAYC,Stock,9,330,-2970
04/06/2022,Buy,ANET,Stock,15,132.8,-1992
04/04/2022,Dividend,VDC,Stock,0,0,43.78
04/04/2022,Reinvest,VDC,Stock,0,0.22275,-43.78
04/04/2022,Dividend,VOX,Stock,0,0,22.73
04/04/2022,Reinvest,VOX,Stock,0,0.18552,-22.73
04/01/2022,Interest,,Municipal Bond,0,0,0.11
04/01/2022,Reinvest,QACDS,Money Market,0,0.11,-0.11
03/30/2020,Dividend,SCHX,Stock,0,0,67.39
03/30/2020,Reinvest,SCHX,Stock,0,1.10922,-67.39
03/30/2020,Dividend,SCHA,Stock,0,0,24.51
03/30/2020,Reinvest,SCHA,Stock,0,0.47992,-24.51
03/25/2020,DBS,QACDS,Money Market,0,32.23,-32.23
03/25/2020,Dividend,FTEC,Stock,0,0,16.74
03/25/2020,Dividend,FHLC,Stock,0,0,15.49
03/20/2020,Dividend,NVDA,Stock,0,0,1.6
03/20/2020,Reinvest,NVDA,Stock,0,0.00711,-1.6
03/18/2020,Dividend,VDC,Stock,0,0,31.71
03/18/2020,Reinvest,VDC,Stock,0,0.23191,-31.71
03/18/2020,Dividend,VOX,Stock,0,0,26.26
03/18/2020,Reinvest,VOX,Stock,0,0.35729,-26.26
03/16/2020,WDL,QACDS,Money Market,0,-9871,9871
03/13/2020,Dividend,VGT,Stock,0,0,85.16
03/13/2020,Reinvest,VGT,Stock,0,0.41322,-85.16
03/12/2020,Buy,TSLA,Stock,10,580.5,-5805
03/11/2020,WDL,QACDS,Money Market,0,-8342,8342
03/11/2020,Buy,MSFT,Stock,20,151,-3020
03/11/2020,Buy,AMZN,Stock,3,1774,-5322
03/09/2022,DBS,QACDS,Money Market,0,19158.12,-19158.12
03/09/2022,DEPOSIT,,,0,0,20000
03/06/2022,Dividend,SCHZ,Stock,0,0,0.7
03/06/2022,Reinvest,SCHZ,Stock,0,0.01248,-0.7
03/05/2022,WDL,QACDS,Money Market,0,-2750,2750
03/05/2022,Buy,LKNCY,Stock,20,42.094,-841.88
03/03/2022,WDL,QACDS,Money Market,0,-24250,24250
03/03/2022,Buy,TSLA,Stock,10,620,-6200
03/03/2022,Buy,HUBS,Stock,20,170,-3400
03/03/2022,Buy,FTNT,Stock,20,100,-2000
03/03/2022,Buy,AMZN,Stock,5,1830,-9150
03/03/2022,Buy,JATAX,Mutual Fund,64.466,38.78,-2500
03/03/2022,Buy,FBSOX,Mutual Fund,13.016,76.83,-1000
03/02/2022,Interest,,Municipal Bond,0,0,1.33
03/02/2022,WDL,QACDS,Money Market,0,-6075,6075
03/02/2022,Reinvest,QACDS,Money Market,0,1.33,-1.33
03/02/2022,DEPOSIT,,,0,0,1000
03/02/2022,DEPOSIT,,,0,0,2500
03/02/2022,Buy,AMZN,Stock,5,1915,-9575
02/28/2022,DEPOSIT,,,0,0,30000
02/28/2022,DBS,QACDS,Money Market,0,14207.38,-14207.38
02/28/2022,WDL,QACDS,Money Market,0,-16232.82,16232.82
02/28/2022,Buy,TSLA,Stock,10,784.2618,-7842.62
02/28/2022,Buy,TSLA,Stock,10,795,-7950
02/26/2022,Buy,DIS,Stock,20,133.6881,-2673.76
02/26/2022,Buy,SHOP,Stock,5,498.84,-2494.2
02/26/2022,Buy,NVDA,Stock,10,278.7675,-2787.68
02/26/2022,Buy,NICE,Stock,20,170,-3400
02/26/2022,Buy,FB,Stock,10,202.6593,-2026.59
02/26/2022,Buy,DXCM,Stock,10,285.0587,-2850.59
02/07/2022,Dividend,SCHZ,Stock,0,0,0.8
02/07/2022,Reinvest,SCHZ,Stock,0,0.01475,-0.8
02/04/2022,WDL,QACDS,Money Market,0,-5500,5500
02/04/2022,Buy,IDXX,Stock,20,275,-5500
02/03/2022,Interest,,Municipal Bond,0,0,0.89
02/03/2022,WDL,QACDS,Money Market,0,-6293.2,6293.2
02/03/2022,Reinvest,QACDS,Money Market,0,0.89,-0.89
02/03/2022,Buy,SNPS,Stock,20,149.66,-2993.2
02/03/2022,Buy,MKC,Stock,20,165,-3300
01/31/2022,WDL,QACDS,Money Market,0,-4500,4500
01/31/2022,Buy,FBSOX,Mutual Fund,24.719,80.91,-2000
01/31/2022,Buy,JATAX,Mutual Fund,62.893,39.75,-2500
01/29/2022,DEPOSIT,,,0,0,50000
01/29/2022,DEPOSIT,,,0,0,2500
01/29/2022,DEPOSIT,,,0,0,2000
01/29/2022,DBS,QACDS,Money Market,0,54500,-54500
01/27/2022,WDL,QACDS,Money Market,0,-12275,12275
01/27/2022,Buy,ZM,Stock,50,75.5,-3775
01/27/2022,Buy,TTD,Stock,10,275,-2750
01/27/2022,Buy,NFLX,Stock,10,326,-3260
01/27/2022,Buy,APPN,Stock,50,49.8,-2490
01/02/2022,Interest,,Municipal Bond,0,0,0.85
01/02/2022,Reinvest,QACDS,Money Market,0,0.85,-0.85
